Word, wordscore
After,7.03325261446511
Whore,5.0
Frantic,6.666666666666667
Cone,10.0
Madigan,8.0
Gallowwalkers,2.3333333333333335
Bombardement,4.4
Cashback,7.333333333333333
Telstar,5.0
Parent,6.68
Bachelorette,5.136363636363637
Zombibi,4.0
blanco,5.833333333333333
Trespassers,5.0
Mortis,6.5
U.S.,6.267857142857142
Kitties,3.0
Cook,7.6
Cool,7.67037037037037
ventana,7.0
Scor-zay-zee,6.0
Rape,9.0
4Ever,8.5
Pina,8.333333333333334
FernGully,2.5
Rapa,9.0
femme,7.020833333333333
Smashed,6.696969696969697
Zombies,5.487745098039215
Vermeer,8.2
Quill,8.0
flic,7.5
Ibrahim,7.0
Cold,7.341211484593837
Rasak,10.0
Pink,7.62379476584022
Quilt,7.0
Ping,6.5
Blind,7.128012048192772
Ecstasy,6.5
Peaches,7.0
Epiheirisis,8.0
Damien,7.0
Blink,10.0
Alex,4.97008547008547
Bling,5.821325648414987
Darryl,10.0
romelic,8.0
Coma,6.0
Come,7.589743589743589
Blimp,9.0
Akira,9.058823529411764
Salako,7.0
Keep,6.782738095238096
tous,7.25
Knights,6.328799019607843
tout,6.95
Como,8.0
Rang,8.15
Rani,8.25
Cosa,9.0
Mercy,5.0
Bliss,7.0
Obvious,8.0
Exotic,7.84285714285714
Devrim,7.0
habito,7.7272727272727275
Cheese,8.5
Rane,7.0
Menudo,7.0
Derrida,7.0
Sasquatch,6.0
Birthday,7.111111111111111
All.,8.333333333333334
Moebius,6.1
Merci,8.0
Corn,6.111111111111111
Istanbul,6.25
Pill,5.625
amici,6.0
Ohio,7.5
Chikan,5.0
Jumping,7.75
ignoti,8.0
Mortem,6.0
Pioneer,6.5
Kedi,5.0
Quiet,7.6136904761904765
Shrinking,7.5
Rwanda,8.64864864864865
Cost,5.0
Bailout,6.455882352941177
Andreotti,8.333333333333334
lift,8.0
Prowl,5.0
Infected,3.0
Cosh,7.0
Pimp,5.833333333333333
Persona,7.857142857142857
Chernaya,7.0
ying,5.642857142857143
siberiana,6.222222222222222
Starter,7.0
Copy,6.0
Bellissima,9.0
Proxy,7.4
Humanoids,7.0
finestra,7.0
Poolhall,5.0
Cops,7.0666666666666655
Zelig,8.071428571428571
Genei,10.0
Diamond,6.128947368421054
Fingered,4.5
Gallipoli,8.5
Eyes,7.427097837185558
Vicky,7.924418604651162
Closed,5.051724137931035
Core,4.592592592592593
Skytten,6.0
Alis,7.8
Laugh,8.5
Closes,9.0
Keystone,5.0
Closer,6.73015873015873
Silencer,3.0
Restaurant,5.0
liaison,9.0
Pike,5.0
Practical,7.555555555555555
Hedwig,8.0
Closet,8.0
noirs,7.0
Trials,8.125
5ystem,8.5
Reagans,1.0
Coup,9.0
Rangers,8.833333333333334
University,7.67222884386174
Heels,9.4
Perfect,7.109060152203196
Coalition,10.0
Cove,8.523809523809524
Coran,6.0
Gretel,4.1911668484187565
Transformers,8.146158962988231
tsumi,6.0
Victoria,7.750000000000001
4.3.2.1,6.666666666666667
c�r�monie,8.5
Goldoon,10.0
Kongekabale,6.0
lejanos,7.0
tsuma,9.0
Aloha,10.0
tsume,8.0
hor�,4.0
Kelebegin,7.375
Details,7.7
Hush...Hush,9.0
K�ki,6.0
Twenty,7.702743902439025
Accepted,6.857142857142857
Sehnsucht,8.0
Jos�,7.0
Mistake,10.0
Occupation,10.0
Livide,6.0
Kashmir,9.0
Saynara,7.0
Pirates,7.679829701656986
sogae,8.0
Tsumetai,7.714285714285714
Num�ro,7.0
tsuki,7.0
Can�bal,6.0
Lottery,9.0
Slim,8.666666666666666
proibiti,5.0
Spiral,7.5
Yeon-ga-si,8.0
Agoniya,9.0
Acci�n,8.0
Sleepwalking,8.0
Midwives,7.0
Morton,5.0
Theft,8.0
Beyond,6.699617490016602
Extraordinary,6.857142857142858
Circle,6.061565017261219
Vienna,7.0
Skulls,9.25
Rosenberg,10.0
Cougars,3.5
Homicidal,10.0
agent,5.0
Bandits,6.888888888888889
musuko,9.5
Rewind,8.36111111111111
Glenn,8.0
Zendegi,8.0
Trancers,5.666666666666667
Virgem,5.0
Miracle,7.765558226495727
Knockout,3.5
Ended,8.0
Paradise,7.696428571428571
Ohay,7.0
Burgundy,7.342592592592593
Vertigo,8.651515151515156
Speechless,5.0
Exterminator,4.75
Secreto,7.0
Croquettes,8.0
Lowdown,7.333333333333333
Basanti,8.3
Cupcakes,8.0
Acolytes,5.5
Resolution,5.6
Moo-seo-woon,4.5
Alois,7.0
Vendetta,7.4653846153846155
Secrets,7.198345494111623
Kr�tki,8.666666666666666
cuarto,5.0
Ransom,6.454545454545454
Tempo,6.0
Kumiko,8.0
Riddere,6.777777777777778
Carville,5.0
Ustad,10.0
Paradiso,7.566666666666666
Bathory,8.0
Sssssss,5.0
Edwin,5.0
Vertige,5.0
Malcolm,7.785714285714286
concert,7.714285714285714
hoshi,8.0
Boating,7.0
Diabo,5.0
sexo,7.041666666666666
Phata,4.75
Mangler,6.0
�motifs,7.416666666666667
Gain,6.516034985422744
Mooring,5.0
Cos�,7.0
Anglaises,7.5
Oranje,8.0
Attila,6.0
mishavand,7.0
Phase,7.0
Virgin,6.204336043360434
digar,8.0
Cabin,4.771631521631521
Slap,7.083333333333334
Grifters,7.0
Gambler,8.0
Adaminte,8.0
Dude,7.0
Meryem,7.0
junjaeng,6.0
Mahiha,7.0
Common,6.0
Gale,8.285714285714286
Nederlandsche,7.0
H�vnen,8.11111111111111
saludame,7.0
Rewired,4.0
Slay,5.666666666666667
zamkniety,7.666666666666667
Earthquake,6.4
Completely,6.0
vascos,7.5
Silence,6.415109466543325
Yakeen,5.0
Duck,7.1416666666666675
ritorna,5.0
Coherence,8.0
Manjadikuru,8.0
Their,7.566563467492261
Pumpkinhead,7.0
Seeker,4.0
Gake,7.9523809523809526
Josphine,6.5
Infancia,7.5
Ramazan,10.0
testament,6.0
Fitzgerald,5.6
Cavalcade,6.666666666666667
Winters,6.903357903357904
Paparazzo,6.5
Paparazzi,6.0
Prodigious,8.333333333333334
Destricted,5.0
VIPs,7.0
Tuche,7.0
Decision,8.09375
Hacktivists,7.416666666666667
Saraswathi,5.0
Todos,6.0
seul,7.75
nadeji,6.0
Marked,6.474299065420561
mires,8.0
Paradine,6.0
Stepford,6.6
Improtta,5.0
Hollywood?,9.0
c�ndor,7.0
nervios,7.222222222222222
seut,6.0
Frisco,10.0
Tasogare,9.0
William,8.5
Vabank,5.75
dAd�le,7.5837563451776635
Dokhtarha,10.0
Slew,8.5
Neposlusni,6.0
Ninjas,5.875
Jeom-bak-i,10.0
professionnel,8.0
Baganer,4.0
Avanak,7.0
reak,10.0
Salaam,3.0
Lovecraft,10.0
Merry,6.25
Orange,7.705479452054796
Salad?,10.0
Stromberg,8.2
Macbeth,10.0
Gitanjali,8.0
Realities,9.0
chyom,6.0
sesi,7.0
Invaders,6.3
Neverwas,9.0
Million,6.854679802955665
Benjamin,8.108823529411765
Marmoulak,7.5
Lakhan,6.0
sest,8.25
bur�crata,9.5
These,10.0
zhan,6.35
Useful,10.0
Seventeen,6.0
Poster,4.75
Harodim,7.0
escogriffe,5.0
Zucker,9.0
Princess,6.383118001722654
Juniper,10.0
Skinwalker,6.0
Fighting,7.222222222222222
France,5.5
vrais,6.5
Bleu,8.058823529411764
Blew,4.0
Wire,6.030303030303031
Fruit,6.5
profumi,6.0
There,6.694194139194138
Culpa,7.0
Leith,7.25
Ayalum,6.5
atsuki,8.0
Uncommon,7.5
Sadourn�,8.0
Grow,8.0
ssakan,6.0
Valibar,2.0
Bogus,4.833333333333334
Ast�rix,6.958333333333333
Tinta,3.0
Penthouse,5.111111111111111
Kynodontas,6.529411764705882
Satyanweshi,6.0
Circus,7.537037037037037
Tinto,8.0
cuore,5.0
Summers,5.5
fr�n,8.4
Disgrace,4.0
fr�o,5.0
With,7.25
Zorn,9.333333333333334
Fetih,7.75
Peyton,8.5
Tenebre,7.25
Ouwehoeren,6.0
Revolutions,7.5588235294117645
Franco,8.0
Bowery,1.0
Freelancers,5.0588235294117645
Defender,8.0
Wise,6.5
Wish,7.177489177489178
Cause,7.944444444444444
Wins,7.0
deseo,7.0
Shijie,9.5
Motocross,4.0
Mumbaai,9.0
Hannibal,7.232600732600733
Duur,7.125
Hunchback,7.384615384615385
Button,6.858823529411764
shirei,4.0
altijd,7.0
Broke,7.5
Japonez,6.666666666666667
odasi,7.0
Radioland,6.0
Larmata,7.0
Pardon,8.25
Wing,7.833333333333334
They?,9.222222222222221
Wind,7.505988455988455
gemiler,7.0
Bandido,6.0
Oglu,9.0
Wine,6.5
Zotz,8.0
Rantar,7.0
Nirvana,9.5
Postia,10.0
rennt,7.5
Tahoe,6.5
Video,6.777777777777778
Skyfall,7.69041095890411
wataru,8.0
Nineteen,7.75
Buried,8.041666666666666
Naisu,8.0
Hxan,8.5
watare,7.0
Cosplayers,10.0
Inequality,7.888888888888889
mokushiroku,5.0
After.Life,6.75
Sharkfighters,3.0
8�,8.0
m�re,7.888888888888889
Kaanom,8.0
isterem,10.0
saapuu,5.0
Umeng,9.0
Telling,8.0
Juarez,10.0
Secrecy,6.0
service,5.5
Dynamiter,8.0
Gruz,6.5
parhain,7.0
Trippin,8.0
Presque,7.0
incomplet,6.5
Moving,8.111111111111112
Eventyrland,7.25
Puder...,1.0
Aisles,8.0
Mouchette,7.0
Ra.One,4.0
baray�,8.0
Kovasikajuttu,8.0
Scandals,10.0
compa�eros,7.0
Magnolia,8.270833333333334
Ooper,2.0
Blob,6.866666666666667
Diary,6.638419913419913
Slow,6.0
Hudson,4.790123456790123
Sophies,8.0
prunes,7.6923076923076925
f�minin,9.5
S�id�k�,6.666666666666667
Severance,6.0
Efterklang,8.0
Carpenter,7.0
Usual,8.681818181818178
Living,6.15712962962963
Abenteuer,7.0
Healing,7.0
Vizontele,6.0
Supernova,5.5
Siegfried,9.0
Along,6.954673283705542
Vidita,8.0
Alone,6.033117283950617
Dust,7.0
Blow,8.619047619047619
Rated,6.555555555555556
Defendor,7.285714285714286
Dusk,7.018518518518518
fericita,4.0
Punching,10.0
Blok,8.0
Lawrence,7.192857142857145
Police,5.664364654952889
Please,7.833333333333333
Medallion,5.25
Mercies,7.5
hibou,9.0
Columbarium,5.0
Ventured,10.0
Koandoru,6.0
Duty,3.25
Temnyy,9.0
Suspect,4.166666666666666
Waltz,7.815789473684211
�ld�r�ld�?,6.0
Gomorra,6.625
Starving,3.611111111111111
Franky,6.75
M�res,10.0
Diana,6.854651162790698
Autograph,6.0
Autobiography,7.055555555555555
Retreat,7.3809523809523805
Sorcerer,7.166666666666667
Sharkboy,7.5
Orlando,7.833333333333333
Sleepless,7.761904761904762
Vol�til,6.0
Lamico,8.0
Dumb,6.482558139534884
Postal,1.5
Boggy,1.0
Eaters,4.5
Diane,6.5
rett,6.0
Francisville,5.0
Prancer,8.0
ansikte,6.0
Ogen,4.0
f�zet,7.0
Later,6.188888888888888
Chimpanzee,7.285714285714286
Dung,8.666666666666666
Moonraker,6.076923076923077
Dune,7.54375
merecer,8.0
chuang,5.0
Sounder,10.0
Nurses,7.0
Skidoo,3.0
Pierrot,6.4
Phir,5.0
grym,6.0
Tangshan,6.6
Kaidan,8.074074074074074
Leclisse,9.0
Lying,6.666666666666667
Bahti,7.0
C.K.,7.75
feliz,5.0
entre,7.0
Christie,8.0
Linewatch,6.0
Hancock,7.085106382978723
Oggy,7.0
Gunfight,4.333333333333334
Beaches,10.0
Lions,8.055829228243022
Brains,6.25
Limage,8.0
Cosas,10.0
Thalaivaa,1.0
Genetic,8.5
Kin-dza-dza,3.6666666666666665
Dupa,7.333333333333333
Silkwood,5.0
Butter,6.851851851851852
Blessed,7.0
Annual,6.75
Nashville,9.666666666666666
Crypt,7.083333333333334
piedi,6.5
Khanom-e,3.0
Kafuka,10.0
Borders,8.5
Bullet,6.830303030303031
marafon,9.0
Marmaduke,4.333333333333333
ragazzi,5.0
Vive,5.5
Annie,8.299107142857142
ragazzo,6.0
Rapid,10.0
Namjaui,7.0
Repair,7.0
Zanzibar,4.0
t�te,8.25
Cincinnati,10.0
Houou,10.0
A.C.A.B.,6.333333333333333
Gegen,8.363636363636363
Naan,7.0
profs,3.0
fois,3.0
Werewolf,5.980392156862745
Mansfield,7.0
Drag,6.909090909090909
bis,7.0
Bunny,5.340136054421769
Chomsky,7.0
180�,8.5
profe,6.0
mesta,6.0
Sign,6.916666666666667
Guerin,9.0
luften,5.0
bin,4.0
Stage,7.51111111111111
sich,8.666666666666666
Jathi,6.0
Vito,8.0
Farsh,7.5
Secretariat,7.0
Sal�,3.0
kovcheg,9.5
Vita,8.0
blu,6.0
Zarafa,5.0
Devchata,7.0
...E,7.25
Chipmunks,4.25
Mabrouk,9.0
Cooper,6.777777777777778
Naal,5.5
Allez,5.0
Alley,6.5
L�b�nky,6.5
Hours,6.997563722489608
gaucho,8.0
Levarei,6.0
Ultraviolet,4.666666666666667
turbulences,7.666666666666667
Viva,5.729166666666667
Kongen,7.3
Sien,7.0
ragazze,5.0
ragazza,6.5
Takes,6.791666666666667
Stadt,7.0
Allegro,7.333333333333333
Zwart,7.0
Alles,7.85
Allen,8.0
Taken,7.304448742746617
Jibeuro,8.333333333333334
Husbands,7.444444444444445
Seibei,9.0
Atletu,9.0
Bordens,4.0
Wally,4.0
Stooges,4.576923076923077
Reflections,10.0
Drew,7.0
Side,7.326995464990867
Rusty,7.0
proie,6.428571428571429
Karoon,4.5
Borrowed,7.787878787878788
Drei,7.0
Jumps,10.0
Struck,7.34375
daikaij�,6.0
Cyclone,3.0
Drawn,8.0
Selling,7.58974358974359
Naa...,9.0
Jane,7.438282148608235
Camino,8.0
Hoosiers,8.214285714285714
Aarde,10.0
Shallow,6.888888888888888
Sick,5.39
Impression-xps160,7.0
kett,8.0
Chainsaw,4.967783816425121
Siam,8.0
Verlorenen,9.0
Passenger,6.611111111111111
Aberration,3.0
ciociara,8.5
Schizopolis,6.0
Cypher,7.166666666666667
71st,6.5
Evita,6.5
Drinkers,10.0
Priscilla,8.5
Endless,7.818181818181818
Cannonball,6.5
Walks,6.0249999999999995
Curtain,7.166666666666666
Hound,7.444444444444445
bom,8.222222222222221
Djeca,7.0
bou,7.25
Squid,7.461538461538462
Nada,6.5
vreau,6.0
Becomes,7.590909090909091
Aaron,10.0
Knuckleball,7.75
Hornets,6.0
pazzo,9.0
Muerte,9.0
Boat,6.6000000000000005
Piramida,8.0
Jake,7.5
Bobs,10.0
nipote,9.0
viventi,4.5
Educating,8.5
Wither,6.588235294117647
Zong,6.0
Zone,5.831196581196581
Rebel,7.083333333333333
ParaNorman,7.0666666666666655
Impunity,6.0
Kusursuzlar,6.0
final,9.0
bak,6.666666666666667
Play,7.050340136054421
bal,8.0
Bob?,6.833333333333333
Zoom,4.0
Thrashin,7.5
Dominion,9.0
Zoot,9.0
Nature,6.1157407407407405
Berandal,8.863636363636362
Drake,6.5
pathommabot,7.0
Flubber,6.142857142857143
invasoras,2.0
Ubiytsy,5.0
Marnie,7.636363636363637
Detropia,7.833333333333333
Daydream,7.375
Galaxy,6.669444444444444
Periscope,5.666666666666667
bat,4.0
bar,7.0
Plan,6.747610600373352
bao,7.0
Mania,2.0
Stand,7.913759633056309
Braveheart,9.011904761904761
Bunch,7.7
Dearest,5.75
Laurel-Hardy,7.0
Manic,5.0
torin�i,7.5
Toko-Ri,7.0
Bobby-Soxer,8.0
buta,7.230769230769231
Blackthorn,8.333333333333334
Barneys,8.61111111111111
Cecil,7.5
Thirty,8.238372093023255
Zola,7.0
Oconomowoc,10.0
Jail,6.0
Mediastan,8.0
Atharintiki,9.75
Tetona,10.0
Stereo,6.0
Bundy,5.0
Thunderpants,4.0
Napapiirin,6.666666666666667
r�pond,7.666666666666667
camino,2.0
Graffiti,6.607142857142858
Chicama,8.0
Avalanche,6.338983050847458
profanare,10.0
Tenue,6.0
Within,6.58080808080808
Karogi,9.0
InRealLife,5.0
Geceyi,6.0
Jackson,6.440457184325108
Maltese,8.333333333333334
Pickle,9.0
House,6.572340940279335
Metamorphosis,10.0
Riviera,6.0
Historias,9.0
Zoku,7.0
Body,6.50204872646733
Expatriate,6.159999999999998
Italia,7.0
Stake,7.333333333333333
Klitschko,8.666666666666666
Wales,8.0
ben,8.0
Fetching,8.0
bel,7.0
bez,6.5
Philosophers,5.0
Flamingo,8.0
patoreb�,7.0
tonto,8.0
Tyskungen,4.666666666666667
Greenberg,6.666666666666667
Pronounce,6.25
Effects,6.557264957264959
Akaash,4.0
Football,7.3
senny�,6.0
Arriba,10.0
Chicago,6.46774193548387
Fargo,8.06185567010309
Crewdson,7.5
Mrdaren,7.0
heures,7.0
Mandy,6.222222222222222
Sooper,2.0
Stain,4.0
bie,7.5
Ember,6.625
Squad,8.185665362035225
Pieta,7.578947368421052
kapani,7.0
emtedad,8.0
siah,7.5
esp�ritu,7.0
Aint,7.2542372881355925
louer,7.0
Jamaica,7.5
Lantern,6.086065573770491
Boca,1.0
Education,7.674242424242424
Jade,6.25
akutibiti,4.75
postoronnim,8.0
Aileen,6.0
Reality,7.188552188552188
Zombie,4.775
Kompani,10.0
brouillard,8.6
Narc,8.0
Bois,7.0
meter,8.0
presentano,8.0
Superbeasto,5.5
Finkelsteins,7.0
Denis,9.0
Lights,7.833541821102051
Clash,6.178571428571429
Charley,8.0
Didnt,1.0
Heavy,7.916666666666666
Macaco,4.0
Computer,6.615384615384615
Ctverice,7.0
Tryin,9.2
Nash,1.0
Mamma,7.166666666666666
Drummer,6.5
Charles,6.75
8-Ball,4.0
quien,6.0
Musuko,5.0
Feathers,6.111111111111111
Class,7.0213378209050905
fetten,8.0
Preachers,3.0
Vincent,7.416666666666667
Catacombs,7.0
chinois,8.333333333333334
Kataude,9.0
Hissatsu,8.0
Face/Off,7.813953488372093
Hilary,8.5
Pickup,8.0
yokubo,8.0
Metal,7.852777777777779
Drop,6.008333333333333
balas,7.0
Darkside,7.5
Zombex,1.0
Kleine,5.0
Items,5.5
Pr�t-�-Porter,5.0
nadareh,8.0
Chips,7.9
Apocalypto,8.242424242424239
Winch,6.625
Deadly,7.203333333333333
po�te,8.0
Pollen,10.0
tytt�,8.5
rymden,8.5
Isi/Disi,7.0
Arena,7.0
Poupoupidou,6.0
Guys,6.367129731536511
Vincere,7.571428571428571
Embarrassing,9.0
t�dliche,10.0
Murders,6.722222222222222
Blikkboks,9.0
Drum,5.75
Bomb,8.451612903225804
gong,6.5
Drug,10.0
Navy,7.75
Sjecas,4.0
Heart,7.235666666666666
Kokuriko-zaka,7.647058823529412
Hears,8.5
Site,6.666666666666667
Ouija,4.0
Sita,9.5
Ammar,6.0
ziba,7.5
Sith,8.0
Thirst,7.0
Bone,7.511655011655011
Starfighter,10.0
Claws,7.0
Hammers,9.0
Emperor,6.8457341269841265
Bono,5.8
Apocalypse,6.503809523809523
Senso,8.5
Boku,10.0
Hwal,8.166666666666666
Pornopung,8.5
Salesman,8.0
Refugees,10.0
Kroab,10.0
Sense,7.998854775828461
Ching,6.5
pelangi,8.0
Areia,6.5
Kyriaki,4.0
Libanais,8.0
China,7.513888888888889
Costa,2.0
Bolt,7.2592592592592595
Darkest,3.9
Events,7.823529411764706
Wings,7.678571428571429
pistola,6.2
mismo,7.333333333333333
Chill,6.023809523809523
Century,7.0
Bola,5.75
R.N.,7.0
Claus,5.0740740740740735
Bold,10.0
Uninvited,6.026785714285714
Bole,6.0
misma,7.0
Bruges,8.170731707317072
Rockne,6.0
Doomsdayer,9.0
Riddick,6.794041070773744
Beregis,7.0
Odyssea,8.0
Inbred,5.714285714285714
Cigarettes,7.233333333333333
Strange,7.069444444444445
Dying,7.305555555555555
Child,6.073730158730159
ryaburi,7.0
Chile,3.0
Assassins,7.277777777777778
Amiche,6.0
Operatsiya,7.0
zhizni,7.0
Jazz,8.166666666666666
Jason,6.040816326530612
Zatichi,6.738636363636363
Papusza,8.0
Odyssey,8.746268656716419
Wishes,6.0
tsuioku,7.0
sabe?,6.0
Born,7.531089743589745
Avenue,7.18
C�,6.0
bru,7.5
Indiscreet,9.0
Chika,8.0
Arabia,8.88571428571429
Change-Up,6.581818181818182
Louise,8.058823529411766
m�szak,10.0
Louisa,6.0
Streamers,9.0
Book,6.236952583782844
Boom,7.120335820895522
Anglia,8.428571428571429
Bunty,8.0
Tengo,7.8
budu,8.0
Discipline,8.0
Fathers,7.541666666666667
bst,6.75
okkar,4.0
serpent,8.0
Quantum,6.769230769230769
Devstvennost,6.0
Boot,6.636363636363637
figlio,7.333333333333334
Barricade,4.25
zhui,8.5
Jaye,6.0
Sins,6.222222222222222
Chopping,4.5
Tuscan,7.0
Claim,6.12
finns,7.0
Sint,6.0
Sink,7.0
Concussion,6.5
Matterhorn,7.333333333333333
Huozhe,9.0
Mistaken,7.75
Recharg�,5.75
Ciudad,7.5
Sing,8.666666666666666
License,5.625
Suzanne,7.5
gaden,6.0
ciclista,9.0
Mistakes,7.0
Kentucky,8.0
Virtuosity,6.4
Titanic,8.36065573770492
Tenderness,8.0
bui,6.666666666666667
bus,5.2
Charlie,6.950270364556078
Spirit,7.763390313390313
Curfew,7.9
heureux,7.75
Genesis,10.0
Java,6.391304347826087
Siddharth,7.333333333333333
Limelight,9.0
Chocolat,7.291666666666667
Nana,9.0
Silk,7.5
Senna,8.8
Toad,7.5
Cedar,5.9375
Shooting,8.0
Silo,10.0
Cinza,7.0
detto,7.0
sind,7.833333333333334
sing,5.75
Stories,7.4886904761904765
Jaws,5.280797101449274
Bible,7.25
Impostor,5.0
Dudes,8.0
seigneurs,6.5
Gospel,8.0
Boss,3.958333333333333
Hanami,6.5
Sajjanpur,6.0
Allin,9.0
Clans,10.0
Kubrick,7.666666666666667
Haewon,8.0
Cruisers,8.0
Jatt,7.525
buio,6.5
Rocket,7.639423076923077
Both,10.0
Starred,7.7894736842105265
Rocker,5.5
Conformity,9.0
Ajab,7.0
Rocked,8.0
Badlands,8.3
Ju-on,5.6
Name,7.298720623000973
Bluebird,3.0
J�san-nin,7.785714285714286
byt,6.8
Dobermans,10.0
Foodfight,1.0
leik,8.0
Supergirl,5.666666666666667
Kabe,8.0
extra-terrestres,5.5
shao,9.0
shan,6.416666666666667
Miracolo,9.5
Daddys,7.666666666666666
Mysteries,8.0
aji,9.5
Remo,7.5
Inner,9.0
Innes,10.0
KaraKedi,4.5
Legenda,8.222222222222221
Vampires,5.411904761904762
Metro,6.946428571428571
Bonfire,5.0
lugovykh,2.0
Reserved,5.0
Maharana,7.0
Stranger,6.790109722578762
Legends,6.055555555555555
Hardware,5.25
Soldiers,6.7339705882352945
Stachka,9.0
Bookie,8.333333333333334
violon,9.4
Everlasting,7.333333333333333
Offret,7.333333333333333
mono,6.75
tekkamen,6.5
Crab,3.0
Todo,8.047619047619047
Zerophilia,10.0
Rurni,7.583333333333333
Supercl�sico,6.25
Morris,7.921052631578947
Gkaij�,6.0
khabar,8.0
Laggies,10.0
Sensored,4.0
Hillbillies,7.0
Tourist,7.612179487179487
Gidget,9.5
Pais�,8.0
Chick,8.75
Kicking,7.5
Making,8.2
Reng,4.0
Fisherman,7.666666666666667
Bless,7.568181818181818
Sheepish,10.0
Asylum,3.0555555555555554
lei?,9.0
jeonmal,8.25
chocolate,7.5
Reno,5.5
Newman,5.411764705882353
Chico,6.666666666666667
shab,8.0
snder,10.0
Todd,7.854166666666667
Flags,8.5
Macleane,8.5
Newmar,7.6
Berets,8.5
Rent,7.660714285714286
Satellite,7.0
Hecho,8.333333333333334
Holli�dy,6.4
Dalmatians,5.966666666666666
Accused,8.111111111111112
Alabama,7.916666666666666
Helicopter,10.0
Kranks,6.125
Tunnel,6.625
Rocketeer,7.0
Hurricane,8.09814814814815
Antoinette,8.0
mois,7.333333333333333
Knuckle,6.125
Namesake,7.285714285714286
ans,6.516666666666667
Figures,8.0
Presidents,8.04861111111111
A-Team,6.8076923076923075
grammata,9.0
and,7.252135151516048
amu,6.0
Sleeper,6.8
Presidente,6.75
Somnia,6.0
Contraband,6.593220338983051
Return,6.034371021135726
Repo,7.811904761904763
Zhizn,6.0
amo,6.0
Orson,7.666666666666667
Persia,6.605263157894737
Oldeuboi,8.435897435897433
Changing,6.714285714285714
ami,8.0
Pianomania,8.0
Albatross,6.5
ame,7.75
gelenler,7.0
l�chafaud,9.0
ama,5.0
Corsican,7.0
Kaho,8.0
larmes,4.5
Rest,6.0
eneste,9.0
Mangalashtak,6.0
ali,4.0
Swords,6.0
Ossessione,10.0
milyoner,8.0
Imposter,7.725
5000,3.0
Eddies,9.0
Cannibal,6.986111111111111
Kahani,7.0
Dating,8.25
Oculus,7.0
Drempel,8.0
Rebelle,7.909090909090909
shei,6.0
Skyline,4.304347826086956
Pluto,5.066666666666666
Myers,6.708333333333334
Can-Can,7.0
Piedra,7.0
Reef,4.8999999999999995
Reel,8.399999999999999
Walking,7.132543103448275
Licence,6.533333333333333
Cinco,6.625
Toki,7.798076923076923
Corpses,4.166666666666666
Reds,6.8
Rebooted,10.0
Aviator,7.75
r?de,7.0
Scratch,7.0
Mixed,8.0
Flame,8.0
Loverboy,5.0
G-Force,4.2
collectionneuse,7.333333333333333
Cr�a,7.0
Redd,7.0
Hendersons,7.5
Entracte,8.0
Crew,6.0
Gridlockd,7.0
Antapal,8.6
Chinkonka,3.5
aan,3.0
Lentjn,6.0
Temple,8.942857142857143
Ashura-j,6.0
Duett,7.0
Changeling,7.989583333333334
eunhye,8.0
cr�tico,7.0
Tomb,6.0928571428571425
?gon,5.0
Others,9.166666666666668
Siren,6.0
Scorpion,5.857142857142858
Auzaar,5.0
gaeul,8.222222222222221
Rapariga,7.0
Canela,8.0
Gente,5.0
Fracture,8.793478260869566
Burroughs,9.0
Boonmee,7.25
Sydney,7.555555555555555
dhiver,8.0
Told,8.5
sappelait,7.9
senchim�toru,7.5
Times,7.889550264550264
goseuteu,9.0
Kako,10.0
Kerle,7.0
violin,10.0
inocentes,8.666666666666666
Apaches,3.0
Exotica,5.0
Myself,8.666666666666666
Person,8.0
Voorman,6.0
Uivo,2.0
Guru,7.75
dormir,7.625
Ougon,8.0
Undiscovered,7.571428571428571
Jewel,6.0
Irregardless,10.0
Kane,5.4886039886039875
Sanj�r,7.6
Goodnight,7.5
Rashmon,8.5625
Soldados,9.0
Ready,6.125
Gumm,5.0
Gump,9.009478672985772
Kerim,9.0
Tempos,5.0
zile,8.266666666666666
Kano,8.0
gracia,6.0
chuzhikh,8.0
Kant,10.0
Tony,5.666666666666666
Cutoff,7.666666666666667
Judwaa,7.0
mori,6.857142857142858
Size,5.824561403508772
mort,8.318181818181818
Sofija,10.0
Keriz,7.0
Countess,6.5
ensam,7.0
Grabbers,6.88
Tong,6.388888888888889
Robinson,7.666666666666668
Cardiff,8.5
Kama,3.0
Too?,4.5
Wheels,7.5
moon,7.0
Convenience,8.0
Kinatay,9.0
Darling,7.958333333333333
Gantry,9.0
zijn,7.5
Amphibious,3.3333333333333335
Napoleon,7.538461538461538
Drukkersbloed,10.0
Daleks,6.333333333333333
Alsino,7.0
Jabberwocky,7.0
Grekland,4.0
Shottas,4.5
Metsn,9.0
Grade,9.0
Flash,7.712418300653596
Manhood,1.0
Asked,5.909090909090909
raifu,8.0
Mirrors,6.6
Touchy,4.714285714285714
Gung,7.0
crimen,8.0
Shining,8.539130434782603
Mediterraneo,9.0
Sm�,7.5
Guna,7.0
Ruedoo,5.0
leto,9.5
Victory,7.166666666666667
Guns,6.774686028257457
Grace,7.683333333333334
Kazakhstan,7.809523809523809
Coronel,4.0
Selection,4.75
Namathil,6.0
Anaconda,6.75
Pledge,7.125
Starsky,6.583333333333333
Supernaturals,3.0
Tora,7.571428571428572
Laurel,7.0
Brinks,7.0
vivrai,7.25
ombres,8.333333333333334
Crna,8.333333333333334
